F,Tcmp,kappa
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.007977929405138737
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.007988960042935233
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.008000005932179062
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.008011067093957555
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.008022143549387194
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.008033235319613656
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.008044342425811857
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.008055464889185997
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.008066602730969569
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.008077755972425452
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.008088924634845911
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.008100108739552657
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.008111308307896872
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.008122523361259269
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.008133753921050117
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.00814500000870929
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.008156261645706304
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.00816753885354036
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.008178831653740396
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.008190140067865089
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.00820146411750295
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.008212803824272329
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.00822415920982147
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.008235530295828544
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.00824691710400171
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.00825831965607911
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.00826973797382897
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.008281172079049609
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.008292621993569478
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.008304087739247217
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.00831556933797168
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.008327066811661994
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.008338580182267586
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.008350109471768234
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.008361654702174107
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.008373215895525811
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.008384793073894408
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.008396386259381492
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.008407995474119216
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.00841962074027033
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.008431262080028225
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.008442919515616994
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.008454593069291421
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.008466282763337095
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.008477988620070407
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.008489710661838604
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.008501448911019829
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.008513203390023167
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.008524974121288689
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.00853676112728749
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.008548564430521736
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.008560384053524713
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.008572220018860838
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.00858407234912575
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.008595941066946328
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.008607826194980725
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.00861972775591843
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.00863164577248031
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.00864358026741862
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.008655531263517102
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.008667498783590988
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.008679482850487058
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.008691483487083679
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.00870350071629085
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.00871553456105025
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.008727585044335276
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.008739652189151086
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.00875173601853465
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.0087638365555548
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.008775953823312232
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.008788087844939613
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.008800238643601585
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.008812406242494816
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.008824590664848048
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.00883679193392215
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.008849010073010127
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.00886124510543721
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.00887349705456088
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.008885765943770909
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.008898051796489408
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.008910354636170873
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.008922674486302233
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.008935011370402885
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.008947365312024749
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.008959736334752314
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.008972124462202658
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.008984529718025533
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.008996952125903384
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.0090093917095514
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.009021848492717562
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.009034322499182682
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.009046813752760464
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.00905932227729751
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.009071848096673421
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.009084391234800804
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.009096951715625334
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.009109529563125787
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.009122124801314099
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.009134737454235401
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.009147367545968075
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.009160015100623791
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.009172680142347567
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.00918536269531778
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.00919806278374626
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.00921078043187831
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.009223515663992746
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.009236268504401965
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.009249038977451982
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.009261827107522444
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.009274632919026742
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.009287456436412002
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.009300297684159162
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.009313156686783002
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.0093260334688322
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.009338928054889374
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.009351840469571134
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.009364770737528123
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.00937771888344507
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.009390684932040842
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.009403668908068452
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.009416670836315172
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.009429690741602534
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.009442728648786385
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.009455784582756949
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.00946885856843886
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.0094819506307912
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.009495060794807577
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.009508189085516155
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.009521335527979699
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.009534500147295625
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.009547682968596056
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.009560884017047858
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.009574103317852696
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.009587340896247083
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.009600596777502428
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.009613870986925059
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.009627163549856318
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.009640474491672577
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.009653803837785297
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.009667151613641069
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.009680517844721672
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.009693902556544126
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.0097073057746607
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.009720727524659025
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.009734167832162098
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.009747626722828346
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.009761104222351675
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.00977460035646151
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.009788115150922854
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.009801648631536335
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.00981520082413825
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.009828771754600635
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.009842361448831263
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.009855969932773758
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.009869597232407606
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.009883243373748215
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.00989690838284696
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.00991059228579125
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.009924295108704528
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.009938016877746389
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.00995175761911259
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.009965517359035104
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.009979296123782174
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.009993093939658365
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.010006910833004609
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.010020746830198265
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.010034601957653145
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.0100484762418196
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.010062369709184548
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.010076282386271528
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.010090214299640743
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.010104165475889132
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.010118135941650402
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.010132125723595094
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.010146134848430603
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.010160163342901271
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.010174211233788415
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.010188278547910377
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.010202365312122574
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.010216471553317565
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.010230597298425086
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.010244742574412113
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.010258907408282895
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.01027309182707903
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.010287295857879504
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.010301519527800741
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.010315762863996653
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.0103300258936587
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.010344308644015945
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.010358611142335087
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.010372933415920538
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.010387275492114448
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.01040163739829678
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.010416019161885351
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.010430420810335898
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.010444842371142099
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.01045928387183566
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.010473745339986353
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.010488226803202069
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.01050272828912886
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.010517249825451018
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.010531791439891101
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.010546353160210013
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.010560935014207018
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.010575537029719832
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.010590159234624662
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.010604801656836256
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.010619464324307947
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.010634147265031731
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.010648850507038302
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.010663574078397116
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.010678318007216425
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.010693082321643357
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.010707867049863954
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.010722672220103232
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.010737497860625231
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.010752343999733061
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.010767210665768977
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.010782097887114418
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.010797005692190068
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.01081193410945589
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.010826883167411216
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.010841852894594774
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.010856843319584761
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.010871854470998865
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.010886886377494364
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.010901939067768148
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.010917012570556796
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.010932106914636598
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.010947222128823651
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.010962358241973886
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.010977515282983139
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.010992693280787183
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.011007892264361814
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.011023112262722885
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.011038353304926375
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.011053615420068419
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.011068898637285399
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.011084202985753976
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.011099528494691152
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.011114875193354334
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.01113024311104136
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.011145632277090596
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.011161042720880969
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.011176474471832027
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.011191927559403984
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.011207402013097797
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.011222897862455212
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.011238415137058828
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.01125395386653212
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.011269514080539549
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.01128509580878658
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.011300699081019758
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.011316323927026736
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.011331970376636379
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.011347638459718777
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.011363328206185333
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.01137903964598879
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.011394772809123318
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.011410527725624555
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.011426304425569675
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.011442102939077414
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.011457923296308178
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.011473765527464062
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.011489629662788922
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.011505515732568437
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.01152142376713014
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.011537353796843517
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.011553305852120034
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.011569279963413217
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.011585276161218678
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.011601294476074208
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.01161733493855982
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.011633397579297811
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.011649482428952803
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.01166558951823183
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.01168171887788438
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.011697870538702462
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.011714044531520642
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.011730240887216133
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.011746459636708841
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.011762700810961424
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.011778964440979336
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.011795250557810912
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.01181155919254742
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.011827890376323116
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.01184424414031528
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.011860620515744331
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.011877019533873837
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.011893441226010597
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.011909885623504701
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.011926352757749569
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.011942842660182043
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.011959355362282424
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.011975890895574548
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.011992449291625818
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.012009030582047301
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.012025634798493764
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.01204226197266375
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.012058912136299609
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.012075585321187599
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.012092281559157921
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.012109000882084792
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.012125743321886479
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.012142508910525403
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.012159297680008169
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.012176109662385642
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.012192944889752984
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.012209803394249751
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.012226685208059931
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.012243590363412018
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.012260518892579047
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.012277470827878693
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.012294446201673309
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.012311445046370002
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.012328467394420665
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.012345513278322081
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.012362582730615957
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.012379675783888993
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.012396792470772954
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.0124139328239447
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.012431096876126296
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.012448284660085037
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.012465496208633537
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.012482731554629752
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.012499990730977094
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.012517273770624457
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.012534580706566304
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.012551911571842692
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.012569266399539385
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.012586645222787884
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.012604048074765504
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.012621474988695418
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.01263892599784675
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.012656401135534616
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.012673900435120206
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.012691423930010815
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.012708971653659945
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.01272654363956735
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.012744139921279108
[0.3  0.33 0.3  0.3  0.3 ],0.58,0.012761760532387657
[0.3  0.33 0.3  0.31 0.3 ],0.57,0.012779405506531906
[0.3  0.33 0.3  0.31 0.3 ],0.57,0.01279707487739726
[0.3  0.33 0.3  0.31 0.3 ],0.57,0.012814768678715708
[0.3  0.33 0.3  0.31 0.3 ],0.57,0.012832486944265878
[0.3  0.33 0.3  0.31 0.3 ],0.57,0.012850229707873086
[0.3  0.33 0.3  0.31 0.3 ],0.57,0.012867997003409437
[0.3  0.33 0.3  0.31 0.3 ],0.57,0.012885788864793857
[0.3  0.33 0.3  0.31 0.3 ],0.57,0.012903605325992181
[0.3  0.33 0.3  0.31 0.3 ],0.57,0.012921446421017188
[0.3  0.33 0.3  0.31 0.3 ],0.57,0.0129393121839287
[0.3  0.33 0.3  0.31 0.3 ],0.57,0.012957202648833627
[0.3  0.33 0.3  0.31 0.3 ],0.57,0.012975117849886043
[0.3  0.33 0.3  0.31 0.3 ],0.57,0.012993057821287228
[0.3  0.33 0.3  0.31 0.3 ],0.57,0.013011022597285767
[0.3  0.33 0.3  0.31 0.3 ],0.57,0.01302901221217759
[0.3  0.33 0.3  0.31 0.3 ],0.57,0.013047026700306056
[0.3  0.33 0.3  0.31 0.3 ],0.57,0.01306506609606199
[0.3  0.33 0.3  0.31 0.3 ],0.57,0.013083130433883785
[0.3  0.33 0.3  0.31 0.3 ],0.57,0.013101219748257443
[0.3  0.33 0.3  0.31 0.3 ],0.57,0.013119334073716654
[0.3  0.33 0.3  0.31 0.3 ],0.57,0.013137473444842838
[0.3  0.33 0.3  0.31 0.3 ],0.57,0.013155637896265249
[0.3  0.33 0.3  0.31 0.3 ],0.57,0.013173827462661011
[0.3  0.33 0.3  0.31 0.3 ],0.57,0.013192042178755203
[0.3  0.33 0.3  0.31 0.3 ],0.57,0.013210282079320897
[0.3  0.33 0.3  0.31 0.3 ],0.57,0.013228547199179264
[0.3  0.33 0.3  0.31 0.3 ],0.57,0.01324683757319961
[0.3  0.33 0.3  0.31 0.3 ],0.57,0.01326515323629946
[0.3  0.33 0.3  0.31 0.3 ],0.57,0.013283494223444613
[0.3  0.33 0.3  0.31 0.3 ],0.57,0.013301860569649207
[0.3  0.33 0.3  0.31 0.3 ],0.57,0.0133202523099758
[0.3  0.33 0.3  0.31 0.3 ],0.57,0.01333866947953543
[0.3  0.33 0.3  0.31 0.3 ],0.57,0.013357112113487684
[0.3  0.33 0.3  0.31 0.3 ],0.57,0.013375580247040744
[0.3  0.33 0.3  0.31 0.3 ],0.57,0.01339407391545149
[0.3  0.33 0.3  0.31 0.3 ],0.57,0.013412593154025548
[0.3  0.33 0.3  0.31 0.3 ],0.57,0.01343113799811736
[0.3  0.33 0.3  0.31 0.3 ],0.57,0.013449708483130235
[0.3  0.34 0.3  0.31 0.3 ],0.56,0.013468304644516448
[0.3  0.34 0.3  0.31 0.3 ],0.56,0.01348692651777729
[0.3  0.34 0.3  0.31 0.3 ],0.56,0.013505574138463141
[0.3  0.34 0.3  0.31 0.3 ],0.56,0.013524247542173516
[0.3  0.34 0.3  0.31 0.3 ],0.56,0.01354294676455717
[0.3  0.34 0.3  0.31 0.3 ],0.56,0.01356167184131214
[0.3  0.34 0.3  0.31 0.3 ],0.56,0.013580422808185834
[0.3  0.34 0.3  0.31 0.3 ],0.56,0.013599199700975057
[0.3  0.34 0.3  0.31 0.3 ],0.56,0.013618002555526134
